v001,v002,v003,v004,v005,v006,v007,v008,v009,v010,v011,v012,v013,v014,v015,v016,v017,v018,v019,v020,v021,v022,v023,v024,v025,v026,v027,v028,v029,v030,v031,v032,v033,v034,v035,v036,v037,v038,v039,v040,v041,v042,v043,v044,v045,v046,v047,v048,v049,v050,v051,v052,v053,v054,v055,v056,v057,v058,v059,v060,v061,v062,v063,v064,v065,v066,v067,v068,v069,v070,v071,v072,v073,v074,v075,v076,v077,v078,v079,v080,v081,v082,v083,v084,v085,v086,v087,v088,v089,v090,v091,v092,v093,v094,v095,v096,v097,v098,v099,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,class
-0.12700, 0.88718,-0.38726, 2.10011, 0.56587,-1.18479,-0.75806,-0.21881,-1.05936,-0.54119, 0.22782, 1.08036, 2.51168, 1.46818,-2.23129,-0.71645,-1.19770,-0.37704, 0.48296,-0.04462,-0.81183,-0.61904, 0.19226, 0.45302, 0.31903, 1.66211,-0.13620, 0.73143,-0.65589, 9.88729, 9.49340, 8.50837, 7.79880, 8.76338, 7.62403, 9.12195, 7.37180, 6.94378, 6.81955, 8.67184, 8.34095, 5.38227, 7.16764, 7.14195, 6.62458, 5.80983, 6.23023, 6.75366, 5.50222, 5.52292, 4.51687, 4.81833, 6.53320, 4.79250, 4.32139, 5.32230, 4.58451, 5.89516, 4.73919, 3.75341, 3.92415, 4.84886, 5.52823, 3.18129, 4.55900, 4.49901, 4.51587, 1.95106, 2.27333, 0.90266, 2.70594, 1.30603, 1.96586, 1.50954, 3.40283, 1.24008, 2.02644, 2.65093, 0.55535, 1.60213, 0.88698,-0.07279, 1.07593, 0.73849, 1.03987, 0.45191, 0.71043, 0.03963,-1.19171,-1.50987,-1.01897,-0.53134, 2.70868,-0.25612,-1.28264, 0.54456, 0.37256, 0.47783,-0.53536, 0.35846,-0.32816,-0.03603,-2.42975, 0.44516, 1.24006, 2.07599,-0.87785,-1.82252,-0.01867,-0.59710,-0.68160,-0.27139,-1.21738, 0.34629, 0.16501, 0.99802,-0.91027, 0.40119,-0.03652,-0.08665,-1.78380, 0.48063,-1.48088, 0.57382, 0.49389, 1.11014,-0.02864, 0.21528,funnel
 0.27873, 0.56086,-0.36913,-0.57640, 1.56165, 1.07857, 0.42782, 1.51819, 0.80084, 0.25728, 0.82550, 2.46666, 1.62763, 0.96739,-1.92037, 2.47620,-0.47941, 0.48191,-1.70914, 5.62970, 6.34771, 5.47143, 6.23271, 5.40211, 3.61382, 7.17395, 5.47354, 6.73935, 5.05532, 3.65923, 6.30644, 5.52147, 4.63165, 3.78622, 5.23861, 4.84000, 5.40228, 3.78214, 3.63995, 5.60447, 3.73068, 5.37734, 4.16326, 3.72718, 5.39058, 3.93680, 2.83392, 4.15131, 4.23425, 3.07310, 3.81648, 4.76289, 3.62692, 3.29160, 4.17166, 1.82875, 3.18366, 3.10894, 2.18311, 3.82427, 2.63351, 4.80728, 1.41267, 1.69270, 1.57666, 2.18109, 0.96561, 2.22082, 1.55470, 2.59577, 1.50564, 2.47728, 1.83703, 2.25050, 0.20683, 2.16598, 1.56360, 4.13135, 1.54288, 2.84541, 1.31176, 2.36367, 0.20354, 3.56447, 1.31968, 2.46311, 1.30902, 3.64440,-0.57365, 0.94120, 1.45196, 1.31596, 0.77297, 2.37176, 1.41528, 0.72259,-0.27503, 1.90819, 1.44670,-1.63831, 0.48264, 1.46232, 0.22116, 0.07844, 1.42413, 1.49469, 0.36273,-0.43101, 0.71796,-0.12346, 1.47189,-0.45270,-0.38947, 0.78496,-0.58831, 0.38470, 0.88567, 0.67942, 0.60640,-0.68328, 0.74639,-0.74757, 1.16368, 0.26653,-0.88001,-0.07492, 0.19571, 0.16383,funnel
-0.79376,-0.45018, 0.64205, 0.70517,-1.09455,-0.66658, 1.36938,-1.55709,-1.20504, 1.26086, 1.29194, 0.05308,-3.00245, 2.54362,-0.89361, 0.27433, 0.38592, 0.59036, 0.93525,-1.53858, 7.36971, 5.96027, 5.10002, 6.56062, 4.48416, 6.17339, 4.77295, 5.82162, 5.05003, 7.03868, 4.16504, 4.10368, 5.62926, 4.13406, 4.65349, 3.58690, 2.87705, 3.97171, 3.43838, 3.82657, 5.17679, 1.89699, 2.06375, 3.19569, 2.04005, 2.16769, 2.28207, 1.59675, 2.75563, 3.46484, 1.70058, 1.45773, 3.03927, 1.27855, 0.54554, 0.46317, 0.52805,-0.54531, 0.98022,-2.33752,-0.19366,-1.24313, 3.69670, 0.96823,-0.61031,-0.05665, 0.19732, 1.23543,-0.08147,-1.48638, 0.68200,-0.65083, 1.86657, 0.39526, 1.54997, 1.82171,-0.14961,-1.15058,-0.56961, 1.04523,-1.04815, 0.53499,-0.41522, 0.03241, 0.40854,-1.85173,-1.05132, 1.53709, 0.02486,-0.18781, 1.55945,-0.45887, 1.00954, 2.40169, 1.37621,-1.85235, 0.49982, 1.47357, 0.48144,-1.60034, 0.83362,-0.39451, 0.30302,-1.92751, 0.64243,-0.00788, 0.29999, 0.58726, 1.00272,-0.56212, 0.03779, 0.42211, 1.92048, 0.07936, 0.83572,-0.67741,-0.12341,-1.15046,-0.00744, 1.66956, 0.15798,-1.50433,-0.42745, 1.51687,-0.28273,-0.28973, 0.47152,-1.04360,funnel
-0.49920,-0.42194, 1.92425,-0.36640, 1.16403, 0.05205,-1.47627,-0.70557,-0.06978,-0.55602,-1.41391, 0.41816, 1.01703,-0.40169,-0.96399, 0.70324, 1.17855, 0.77514,-0.35701,-1.33712, 6.99059, 8.84881, 6.69764, 6.14462, 5.59879, 7.75414, 7.91498, 6.54979, 4.99420, 5.89350, 4.40776, 5.82348, 6.38394, 4.55025, 5.60350, 6.54129, 5.65689, 3.20997, 5.92341, 5.79859, 5.39616, 5.27740, 6.59029, 4.51882, 5.54240, 2.84633, 5.26167, 5.62295, 3.20149, 4.52487, 3.79841, 4.35210, 2.67928, 5.22444, 5.41568, 3.84136, 3.79261, 5.03278, 3.33034, 3.54932, 3.61199, 4.77743, 3.06854, 2.45253, 4.42286, 3.81696, 3.87110, 3.77000, 2.01218, 3.38668, 2.34952, 2.87709, 2.62321, 3.56639, 2.66308, 2.05977, 1.04382, 1.55150, 1.90714, 2.03056, 1.51291, 0.09409, 1.84670, 1.68492, 2.05436,-0.26917, 1.93408, 0.61450, 2.04370,-0.10053,-0.54942,-0.00862, 1.67610,-2.44783, 1.47715, 1.34948,-0.31098,-1.13754, 1.19406,-0.26065, 0.30253, 0.59171,-0.05580,-1.66393, 0.71341, 0.37496, 0.16112, 1.75747, 0.84499,-0.21003, 1.54558, 0.19041, 0.35904,-1.08565,-0.19172, 1.09971,-0.05714, 0.72960,-1.05883,-0.42594, 1.78226,-0.22688,-0.70337,-0.76682, 0.47270,-1.19406,-0.70690,-0.96157,funnel
-0.13269,-0.49995,-0.22151, 0.06559, 0.61681,-1.44000, 0.09030, 0.32722,-0.11834,-0.62270,-0.33852, 0.39405,-0.63451,-0.32580, 0.58745, 0.39891, 0.17661, 0.37932, 0.49251, 0.48494, 0.03777,-0.61678,-1.23410,-0.23556, 3.70785, 3.27478, 4.05083, 2.16322, 2.32977, 3.60549, 2.90455, 3.91188, 3.36190, 4.49648, 1.23536, 2.89196, 2.30780, 2.74499, 1.57879, 3.00304, 4.21660, 3.06857, 3.82810, 0.75079, 1.82532, 0.61400, 3.55096, 2.75404, 1.40153, 1.40685, 3.45644, 2.02658, 4.30730, 4.27815, 1.99964, 1.15682, 3.32114, 0.99737, 3.80466,-0.00728, 1.79579, 0.91851, 3.08863, 2.96171, 3.17155, 0.53268, 1.93739,-0.73718, 2.59967, 1.28124, 0.52034, 1.31712, 0.87886,-0.71492, 2.65824, 1.40976, 0.28800, 1.74252,-0.74346, 1.54285, 0.60433, 0.21626, 1.54840,-2.14589, 0.29608, 0.40581, 2.13694, 1.91666, 0.92803, 1.09346, 0.28030,-1.21309,-1.35593, 0.50271, 1.28930, 1.01529, 0.36374,-1.32954, 0.02221,-0.42062, 0.75095, 1.64988,-0.80311,-0.54712, 1.53025,-1.09593, 1.41672,-0.51471,-1.04388, 0.02558, 0.27147, 0.54840,-0.56978,-0.11631,-0.54706, 1.08282, 1.47389, 0.47909,-0.62781, 0.72736,-0.75348, 1.04290,-0.01480, 0.37116, 0.90430,-1.76535, 1.16650, 0.71613,funnel
 0.00694, 0.51239,-0.34717,-0.05280,-0.66152,-0.11199,-0.03087, 0.39304,-0.22224, 0.91931, 2.16132, 0.73437, 0.20581,-0.25966,-0.65544, 1.12629,-1.20003, 0.83329, 0.83381,-1.14819,-1.54463, 5.93327, 5.94460, 6.43269, 6.02187, 5.24455, 6.84458, 6.95901, 3.99837, 3.74289, 6.40008, 5.53922, 4.62095, 4.47521, 4.89859, 3.94591, 3.04537, 4.08568, 4.58769, 3.92584, 3.87509, 2.41131, 2.69568, 3.42954, 4.85441, 3.11560, 3.76825, 2.47346, 3.92070, 1.23217, 2.40061,-0.28710, 3.72147, 1.11823, 2.68422, 3.18910, 1.66495, 1.22727, 1.29638, 2.75502, 0.85284, 1.40764, 1.84232,-0.34764, 0.11583,-0.39255, 0.44894,-0.88520, 0.49906, 0.02157,-0.03561,-0.51975, 0.48117,-0.81456, 0.29241,-0.61365, 0.08166, 1.11631,-1.48720, 1.35254, 0.69814,-0.64707, 0.39206,-0.99334,-1.10707,-0.45717,-0.25908, 2.94620,-0.65344, 1.34348, 0.41460, 0.65732, 0.69807, 0.01820, 0.85705,-1.58934,-0.38857, 0.16158, 0.16611,-2.43057,-0.29487,-0.61912,-0.32925, 1.22556, 0.62042,-0.98610,-1.28642, 2.00922, 0.53866, 0.91240, 1.16840,-1.09161,-0.13125,-0.50689,-1.45452,-0.09743,-0.50634,-1.31197, 1.69206, 0.93179,-1.78140,-0.01937, 0.37566, 0.35954,-1.22019, 0.25752,-0.65668, 0.04806,funnel
-1.04483,-0.73514,-0.63544,-0.04670, 0.37811, 0.18870, 0.60687,-2.18737, 0.05424, 0.12675,-0.09858, 0.51785, 0.43226, 0.25098, 0.09856,-0.08582, 0.28208, 0.31946, 0.08710,-0.95917,-0.55546,-1.52334, 0.14046, 1.62045,-1.34100, 1.51038, 0.26901, 5.10707, 5.41565, 5.84256, 6.73668, 6.07848, 4.67138, 4.33289, 6.75906, 7.27395, 4.15401, 4.46331, 6.41214, 8.10947, 6.06546, 3.10461, 5.01326, 4.52372, 5.09731, 3.14762, 2.90152, 3.63763, 2.38631, 3.95678, 5.83997, 3.94580, 2.32898, 2.61147, 2.74422, 3.24217, 3.64549, 4.50694, 3.31909, 4.39727, 2.08862, 2.88776, 2.30307, 2.91695, 3.76112, 3.45781,-0.86069, 1.88656, 2.31619, 1.73767, 0.85958, 2.57083, 1.63068, 2.25420, 2.44475, 2.78509, 2.09928, 1.20243, 0.78350, 0.33993, 0.87351, 0.20235, 0.90471, 0.10290,-0.48962, 3.63522, 0.79317, 1.08947, 1.95862, 0.74996,-1.14287, 0.64286, 1.71329, 0.92721,-2.29002,-1.55389,-1.23723,-0.60494,-0.07127,-0.32941, 0.80169,-0.29879, 1.90872,-0.67326,-0.46865, 0.09094, 0.47582, 0.50875,-2.79816,-0.30464,-0.21440, 0.98257, 0.58297, 0.36459,-1.66612, 1.41586, 2.52540, 0.83863, 1.20790, 0.99138,-2.13561,-3.11592, 1.20600,-1.34758,-1.32796, 0.84215,-0.28827,-0.21371,funnel
 0.16496,-2.12956, 0.08407,-0.21652, 2.47042, 0.05866,-0.29599, 0.71475,-0.53914,-0.86834, 0.43155, 0.56725,-1.30591, 1.54753,-0.46439, 0.56077,-1.54888,-1.66755,-0.31169, 0.35188,-1.74623,-1.12361, 1.57176,-0.96628,-0.27955, 0.20913, 0.35138, 2.02198, 0.28770,-1.36861, 7.75665, 3.79258, 5.67481, 5.11108, 6.08574, 6.03660, 5.35289, 3.60488, 3.11575, 6.61619, 4.56358, 4.37103, 6.16598, 6.37498, 5.64814, 5.96874, 4.33397, 5.30113, 6.51551, 4.59412, 4.21247, 4.28166, 5.88757, 4.74845, 5.12655, 3.81982, 3.49244, 3.46259, 3.94556, 5.42550, 3.99433, 3.66240, 3.63137, 3.63435, 3.30173, 2.73249, 3.57061, 3.09523, 3.87252, 1.17677, 4.14982, 2.49321, 1.40815, 3.68798, 3.27295, 1.27437, 3.09298, 1.04005, 1.56100, 2.30870, 1.24999, 2.23232, 2.88343, 1.33992, 2.26212, 1.53625, 3.03668, 2.01426,-0.94968, 0.26849, 0.30478, 0.54481,-0.32622, 0.01625, 1.38225, 0.50118, 2.32545, 2.26125, 0.76541, 1.17528, 1.56239, 0.50563, 0.63734, 0.01674, 0.36736, 1.65812, 1.45425,-1.22292,-1.70321,-0.30429,-0.67958, 0.04930,-0.90374, 1.71060, 3.41657,-0.47383,-0.32805,-0.04512, 0.34813, 0.06919,-0.35473, 0.31189, 0.24822, 0.21287, 2.05417,-0.70413, 0.49877,-0.40437,funnel
 1.80448,-1.84297,-0.70652,-0.65875,-0.72881, 1.14434,-0.13455, 0.31917, 0.89129, 0.76369, 0.01687, 1.53770, 0.04351,-0.59545,-0.03322, 0.70005, 0.13960,-2.76433,-0.69182, 0.66704, 6.82973, 6.90657, 7.80756, 4.47933, 6.53224, 6.20004, 5.88425, 5.54203, 3.77043, 3.33494, 4.61931, 6.31682, 6.30745, 3.03332, 3.23503, 4.47643, 3.16762, 4.53875, 5.06356, 4.76786, 4.96035, 5.20226, 3.52562, 5.96306, 4.06066, 4.10759, 5.30730, 4.48660, 4.23668, 4.15201, 3.03296, 3.18747, 2.23253, 5.94511, 2.17970, 3.47943, 4.45690, 4.43917, 3.37645, 1.58052, 3.51455, 2.77488, 2.93715, 2.26258, 1.71032, 3.69500, 2.08086, 2.56091, 2.83884, 3.35549, 3.73599, 2.49076, 2.12335, 1.86271, 1.66090, 0.51443, 1.55879, 1.01117, 1.27684, 3.76392, 1.01464, 0.98595, 2.24516, 1.26682, 0.89829, 0.82448, 1.46806, 1.32038, 1.71532, 0.41226, 1.68788, 1.80256, 0.23053, 0.98946, 0.40341, 1.31334,-0.07214,-0.68342,-1.55922, 1.23413,-1.27953,-0.30262,-0.40283,-0.55426, 0.91756, 0.37843, 0.82285, 0.29855, 1.56383, 0.84131,-0.28247,-1.13911,-2.31546,-0.50644, 0.14398, 0.33235, 0.53453, 0.01280, 1.26983, 0.17955,-0.77010, 0.83227, 0.38161,-0.64076, 0.05014,-0.35407, 0.35153, 0.01786,funnel
 1.01624, 0.39388, 1.76842,-2.36230, 0.19910, 1.27666, 0.69081,-0.35665,-0.21266,-0.34906,-0.48615, 0.43509, 0.91095, 0.68052,-0.03603, 0.50242, 0.10116,-0.45773,-1.83867,-0.16216, 0.61348, 0.70664,-0.68656,-0.26078,-0.82261, 0.15860, 0.04888, 1.56558,-1.40029,-1.06216, 5.26704, 5.30730, 5.28171, 5.93374, 6.85403, 6.05825, 6.65092, 4.28785, 6.25455, 5.61148, 5.62531, 6.91424, 5.70185, 6.53653, 5.16150, 5.76243, 3.80668, 6.99246, 5.14093, 6.19313, 5.78168, 6.03335, 3.21539, 2.74782, 4.00722, 4.52687, 5.91949, 6.76368, 5.79839, 3.51290, 5.94807, 5.47874, 1.96274, 5.03845, 4.17168, 2.63153, 4.84910, 5.90538, 3.05858, 2.67760, 4.72271, 4.81974, 2.65186, 4.26616, 3.11527, 1.00925, 3.92818, 4.06341, 4.98734, 2.27769, 2.84479, 2.26469, 3.73485, 3.68450, 3.45110, 1.85526, 2.44812, 3.58353, 1.04759, 3.11000, 2.50312, 3.74897, 2.84785, 2.63161, 1.15253, 3.74061, 2.41613, 2.01029, 3.01617, 2.24808, 1.89693, 1.13622, 0.90041, 1.10129, 0.82359, 2.16111, 1.77131, 1.19023, 0.06440, 0.95301,-0.10137,-1.00343, 1.70943,-0.85071, 1.79543,-1.17559,-1.05624, 1.64353, 1.25671, 2.76005, 0.71025, 0.51378,-0.19780,-0.44816,-0.29706,-0.65540, 1.00077, 1.13695,funnel
 0.49589, 0.80871,-1.25508, 0.71507,-0.27701,-0.44747,-0.06842,-0.21516,-0.48232, 0.34497, 1.20423, 0.78004, 0.56001,-0.42952, 0.83073, 0.62448, 0.03909, 0.96059,-0.08830,-2.47493,-0.04254, 1.07557, 0.30097, 5.66926, 3.58825, 5.45557, 4.46754, 6.20917, 5.21896, 6.84718, 4.96114, 5.09994, 4.28642, 4.26729, 3.30028, 4.33499, 3.02617, 5.50267, 2.58811, 3.78586, 5.60132, 4.99897, 4.41614, 3.85334, 3.22224, 3.78926, 3.92953, 2.71550, 3.42386, 4.19080, 4.63624, 1.41528, 4.08409, 2.92006, 3.15816, 1.81406, 4.17527, 1.24799, 1.01268, 2.19388, 1.84315, 1.07108, 2.46116, 2.36134, 1.28030, 3.03110, 3.14002, 2.34531, 2.08299, 2.49911, 1.73589,-0.16524, 2.53010, 2.08230, 1.44380, 2.03746, 0.83398, 2.64704, 2.01377, 2.13619, 2.44903,-0.30453, 2.65323, 0.96776,-0.91255, 3.17692, 0.97305,-0.04321, 1.10017, 2.22301, 1.34118, 0.81986, 0.15144, 2.24560,-0.10932, 2.20431, 0.31358, 0.89003,-1.17928,-1.28051, 0.96231,-0.61203,-0.78185, 0.33634,-1.49852,-0.55940,-0.72132,-0.49701, 1.44547,-0.17818, 1.24395,-1.11720, 0.31624,-1.77097, 0.29612, 1.39920, 1.58045, 0.04246,-1.39774,-0.30680, 0.16268,-0.44937, 1.56159,-0.58223, 1.24831,-0.69432, 0.36480, 0.94602,funnel
-0.23348,-0.42334,-1.60635,-0.22017,-1.03074, 1.17723, 0.72130,-0.52591, 1.63519,-0.20602,-0.78010, 0.72559,-0.20831,-1.37083, 0.45455,-0.63742, 4.98871, 6.73250, 5.88520, 5.94809, 5.88817, 5.20915, 5.28534, 7.21166, 4.95751, 4.20160, 5.33885, 6.05860, 3.79845, 5.02964, 5.38220, 6.61147, 5.25033, 6.96152, 4.93883, 6.60055, 3.96918, 6.00896, 6.02251, 5.09961, 3.95228, 2.95503, 5.36310, 4.54001, 5.16107, 5.14903, 5.69411, 3.20039, 3.72047, 2.93409, 1.19106, 2.45272, 2.94984, 3.94237, 4.57863, 3.26668, 2.03487, 2.98536, 3.79316, 1.79580, 2.34764, 2.28998, 2.72955, 0.79839, 2.75203, 0.01598, 2.77699, 2.42520, 0.32588, 0.81080, 1.56048, 1.02090, 2.10448, 0.80842,-0.23045, 3.12732, 1.52539, 2.28062, 1.33800, 0.46957, 0.54561, 0.70123, 1.86065, 0.66464, 0.83951,-1.12200, 0.56818,-0.60670,-0.63065,-0.16709, 0.39305, 0.10742, 0.45168,-1.89199,-0.90381,-2.05990,-0.11951,-1.22116,-0.72012,-0.29665, 0.84153,-0.34070,-0.60691,-0.15886,-1.49206,-0.36201,-1.91638,-0.27280,-0.47060,-0.41130,-0.07160, 1.40947,-0.13415, 0.37917, 0.65903, 0.68247, 0.41627,-0.95285,-0.78057,-1.57229,-0.33816,-0.17053, 0.05378, 1.65068,-0.67013, 0.35676,-1.87361,-0.81233,funnel
-0.41815, 0.16282, 0.67485,-0.92556, 1.00673, 0.17053, 2.45108,-0.99155, 0.70396, 0.87485,-0.23634,-0.80055,-0.08809, 0.94054,-0.91933,-1.08447, 1.50945, 0.00575,-0.04277,-1.43605, 0.65069,-0.52929,-1.84882,-2.16957, 7.84032, 6.45532, 5.82354, 7.15005, 5.61759, 5.01691, 5.08167, 5.76749, 4.94119, 6.11153, 5.32597, 5.75154, 6.73379, 6.22161, 4.98740, 5.04894, 4.87555, 4.57322, 5.61455, 4.68967, 6.20334, 5.53329, 4.85326, 5.05080, 4.27424, 2.17361, 4.69324, 2.47317, 4.48981, 2.95290, 2.96988, 3.07327, 2.72513, 3.96372, 4.37934, 2.82686, 1.96416, 3.44410, 0.41931, 0.38089, 2.20715, 2.22106, 2.30743, 1.70417, 2.00729, 1.10942, 1.62291, 2.37174, 1.70346,-0.21301, 0.92045, 0.37233,-1.56149, 0.08263, 0.23024,-1.30399, 0.97927, 0.41053,-0.06190,-0.15102,-1.48930, 0.56494,-0.43372,-0.38959, 0.88019,-0.28714, 0.04625, 0.76714,-0.30888, 0.68443,-0.64263,-0.17127,-0.01796,-0.17320,-0.38505,-0.69591,-0.37254,-0.93832,-0.44940, 0.84395,-0.44937,-2.28680, 0.32839,-0.67858, 0.15969, 0.30245,-0.92636, 2.09572,-0.47058,-1.12500, 0.43776,-1.13000, 0.51999,-0.22504, 0.43583, 0.13546,-1.16266,-0.25794, 1.98130, 0.34641,-1.08773,-0.56715, 0.45725,-1.07031,funnel
-0.24278,-0.72243, 0.21870, 0.21956, 0.15229,-0.94925,-0.32365, 1.04509,-0.36260, 0.46410, 0.28140,-0.75154,-0.90492, 1.47315,-1.53173,-0.93979, 0.18746, 0.32599,-0.16585,-0.52098, 6.23459, 5.14205, 6.10685, 3.59613, 4.43905, 4.83232, 5.99787, 4.22956, 3.79630, 5.76123, 5.90725, 4.51170, 3.96316, 5.64089, 6.35149, 3.36940, 5.41285, 4.71744, 3.68571, 4.01097, 3.86727, 3.58181, 2.14706, 2.10005, 2.97660, 3.08540, 3.07474, 1.94242, 4.49934, 2.77076, 1.96401, 3.44516, 0.66170, 3.39657, 3.01214, 2.20646, 2.64095, 1.93784, 1.86856, 2.31905, 2.16438, 2.15456, 4.33117, 2.58544, 0.68986, 0.35942, 2.64329,-0.09321, 0.95276, 1.30267,-1.12949, 3.03446,-0.09830,-0.88693, 0.79808, 1.39148,-0.20836,-0.14416, 0.09852, 0.87483,-0.15698, 2.97731, 0.99931, 3.24448,-0.37258, 1.42357,-1.07345,-0.61968,-1.30415, 0.21922,-0.26496, 0.50996,-0.03981, 0.85158, 0.15109,-2.41131,-0.35103, 1.21101,-1.11069, 0.74774,-1.48094, 0.08168,-1.79047,-0.96752,-1.91935,-0.38384, 1.70687, 1.38219, 1.20275, 0.73968,-1.65062, 1.56353, 0.21197,-0.72506,-0.60372,-0.80704,-0.89688,-0.55406, 1.10327, 1.44617,-1.16179, 0.10517,-1.00718, 0.50489,-0.68242,-0.18985, 0.95934,-0.24269,funnel
 0.22340, 0.23840,-0.36696,-1.99344, 0.10535, 0.45326,-0.53364, 0.65035, 0.84971, 0.68283, 0.66413, 0.30606,-0.42577, 0.73829, 0.18476,-0.00641,-1.65346, 6.35750, 4.67492, 5.81942, 5.89408, 4.88916, 5.44916, 6.33187, 4.83276, 4.63308, 5.86741, 5.23163, 6.86615, 5.82739, 4.85877, 3.87474, 5.39276, 2.77540, 4.51339, 4.21258, 3.68562, 4.09554, 3.79487, 5.23483, 3.32258, 2.18087, 4.32037, 3.59272, 3.22991, 3.90809, 4.30665, 2.82723, 3.71788, 3.19801, 4.24544, 2.48677, 2.74373, 2.23986, 1.81479, 1.83371, 1.18725, 1.91646, 1.25856, 2.28511, 0.62322,-0.18699, 0.95809, 0.63500,-0.90773, 1.47865, 1.47018, 1.31101, 0.53658,-0.33418,-0.64014,-0.10577, 0.92283,-0.42431,-0.63254,-0.42686, 0.17523,-2.14967, 0.59643, 2.20188, 0.42421,-0.17444,-0.93985, 0.57153,-0.69575,-0.14541,-0.52090,-1.32523, 0.76624,-1.74811,-0.45274, 0.63528, 0.78769, 0.58010, 0.63875, 0.27750,-0.82087, 0.78740,-0.87205,-0.08390, 1.18973,-0.05697,-0.45756,-0.91441, 0.48672,-0.65490, 1.00042,-0.03045, 1.88132, 0.14247, 1.09200, 0.91199, 2.12464,-0.63628,-1.08077,-1.27857, 1.06309,-3.14390, 1.90239,-0.72441,-1.49483, 1.25286, 0.27727,-0.40400,-1.34734, 0.44181,-1.28717,-0.57809,funnel
 1.41880, 0.37739, 1.01762, 0.56513, 0.71819,-0.46331,-1.08522,-0.94992, 0.35621, 0.83326,-0.08541,-0.34378,-0.87932, 1.54026,-0.36944,-0.55342, 1.16987, 1.21492, 0.59445, 0.46558,-0.35987, 0.24540,-0.08045,-1.54075,-0.43499,-1.47833,-0.34158, 1.19930, 7.51114, 6.62699, 7.85230, 8.24800, 7.82733, 7.75779, 6.88775, 7.72644, 6.49135, 7.92105, 5.62122, 6.17402, 6.44091, 6.49919, 6.73100, 4.75081, 7.66181, 6.66372, 4.54731, 5.42151, 4.14053, 5.04185, 4.87089, 7.48471, 4.51640, 4.74992, 4.80887, 6.61080, 6.48070, 4.91907, 5.62987, 4.30616, 7.13395, 4.16490, 4.10145, 6.06368, 4.82315, 6.41475, 5.24329, 3.81333, 3.57701, 3.67385, 2.77512, 3.24969, 2.35126, 4.66012, 2.61960, 3.68615, 0.87506, 4.33702, 2.59751, 3.20347, 3.48299, 1.66575, 0.44594, 2.90441, 1.74583, 3.03515, 2.23493, 2.72983, 1.59396, 0.82404, 2.05534, 0.72160, 2.11105, 1.13961, 0.93803, 0.26238, 1.75416, 0.39010, 2.65889, 1.62475, 1.52293, 0.36329,-0.26139, 0.53853, 1.88913,-0.26435, 1.12937, 1.68919, 0.13140, 0.49883,-1.01785, 0.31078,-0.35991, 2.93692, 0.26590,-0.47974,-1.92694,-1.16840,-0.91412, 0.28096, 0.23476, 1.38672,-1.91666, 0.19585,-1.08607, 0.65938, 1.24534, 0.29508,funnel
-0.55598, 0.22287, 0.90488, 0.67964, 0.10474,-0.23086,-0.52448,-1.15117,-1.71355,-0.45841, 0.54419, 0.50324, 0.94505, 0.29502, 1.19977,-1.00288,-1.27272,-1.16492, 0.84279,-0.68797, 6.19418, 4.97834, 5.18260, 5.68256, 4.94090, 6.80668, 6.33621, 4.49746, 6.01768, 4.97876, 5.42690, 5.16990, 6.18509, 4.39615, 5.86443, 4.69595, 5.12651, 5.89987, 4.22162, 5.68377, 4.88667, 3.50259, 3.72543, 5.53991, 3.26815, 3.89720, 5.45953, 5.50764, 3.54238, 3.04807, 2.76628, 5.45490, 3.30124, 2.59298, 2.63567, 3.61706, 2.54886, 4.49097, 3.39416, 3.34372, 3.03206, 2.04751, 4.59565, 1.95339, 1.44049, 2.73967, 1.85354, 2.26913, 2.09070, 4.90753, 3.66148, 3.21258, 1.48943, 3.27777, 1.59147, 2.06555, 2.89997, 1.57041, 2.10477, 0.97458, 2.20988, 0.84445, 1.85909, 1.62069, 1.78800, 3.06863, 1.53687,-0.12300, 0.52726, 1.21085, 1.21502, 2.13996,-0.54912, 1.70925,-1.89154, 0.42895,-1.48982, 2.50310, 0.79511,-0.30876,-0.22554, 1.76601,-0.24478, 1.32986,-0.56802,-2.32841, 2.64797,-1.36071,-0.88247, 0.04080, 0.39755, 1.34071, 1.15440, 0.79692,-0.72669, 1.82506, 1.16566,-0.20533, 0.90133, 1.25241,-0.01953,-0.31924,-0.51342,-0.36657, 1.28872,-2.04397, 1.62967,-0.78291,funnel
